Academic percentage in Operating Systems,Percentage in Algorithms,Percentage in Programming Concepts,Percentage in Software Engineering,Percentage in Computer Networks,Percentage in Electronics Subjects,Percentage in Computer Architecture,Percentage in Mathematics,Percentage in Communication skills,Hours working per day,Logical quotient rating,Hackathons,Coding skills rating,Public speaking points,Can work long time before system?,Self-learning capability?,Extra-courses did,Certifications,Workshops,Interested subjects,Interested career area,Job/Higher Studies?,Type of company want to settle in?,Management or Technical,Worked in teams ever?,Suggested Job Role
60.80900151,69.93131043,92.314468,88.47461928,64.07661494,59.83932983,76.35161572,91.65251676,68.16858848,5,9.26315894,4,3.583377924,3.182147888,1,0,1,4,4,4,2,0,1,1,0,Cybersecurity Analyst
57.71145397,63.62500469,96.71681077,83.45303261,69.99136111,61.00873973,81.02440268,97.39059064,73.91100098,9,6.406896018,0,5.117502429,4.95828534,0,1,1,2,2,0,1,1,2,1,0,Cybersecurity Analyst
81.07623099,73.0746391,62.64049917,82.86725789,83.02893576,72.08461284,97.21496365,99.8430484,55.23259257,7,3.323527683,5,4.089470214,3.670947942,1,1,4,1,0,3,1,1,1,1,0,Cybersecurity Analyst
58.14092116,80.9897339,58.92271817,87.65866377,54.79423466,86.5482361,56.19330681,82.03587719,72.6430633,7,2.707924598,1,4.516810754,5.940614111,0,1,1,2,3,2,1,0,3,0,0,Cybersecurity Analyst
67.9988161,69.00024902,64.22702171,90.4021287,72.52317228,68.53457075,50.95477864,87.97687731,68.09857729,8,5.823901236,1,7.148530226,2.089794956,1,1,1,1,0,1,3,0,0,1,0,Cybersecurity Analyst
56.97525931,54.78344793,91.65342273,50.1889078,61.72804836,52.31077765,61.84963356,93.03260332,57.69466545,7,4.658032292,3,8.013460786,1.483959713,0,0,1,3,1,1,2,1,1,1,0,Cybersecurity Analyst
68.73556642,63.16566327,93.63655738,66.93982979,99.93066083,82.20575007,58.18365594,73.37680041,65.67528485,8,8.565672919,3,7.90191887,5.899290006,1,0,2,4,5,3,3,1,2,1,1,Cybersecurity Analyst
99.13542292,81.37826348,55.59745718,80.45264688,61.06689681,89.25185257,66.87283972,69.24724825,92.84733805,5,2.606523633,5,6.712310249,7.885090271,0,1,0,3,3,0,2,1,0,1,1,Cybersecurity Analyst
58.42663425,76.32771989,96.17379862,92.28167945,73.95282981,64.25692297,83.06333245,90.99012039,78.77004434,9,9.31496197,3,6.39116882,2.759899967,0,0,2,1,0,1,0,1,1,1,0,Cybersecurity Analyst
65.37928417,73.10174303,79.33155341,57.74973338,67.69929645,92.23877271,53.7902972,79.18641842,70.79349492,6,6.683523956,4,7.888585314,8.877234454,1,0,2,0,1,4,4,1,2,1,1,Cybersecurity Analyst
60.92057752,99.85247031,67.89026723,87.53484089,70.64254919,69.22723618,67.14287395,58.89929734,55.20321376,10,4.10307499,1,8.436176568,8.3044305,0,1,4,3,4,1,3,1,1,1,1,Cybersecurity Analyst
99.42496723,83.83735179,66.38404913,93.02614002,53.40344905,61.65447683,72.4098264,93.8684105,74.03838895,7,4.769672373,1,4.20018577,2.45503294,1,0,2,1,0,4,3,0,0,0,0,Cybersecurity Analyst
92.98346083,92.09454836,50.06450981,57.54957051,91.07957548,87.4697677,95.18815313,81.68910844,69.13347786,5,3.716296384,2,9.199150353,3.031646368,1,1,1,1,1,1,2,0,1,1,1,Cybersecurity Analyst
69.60957991,60.32026274,93.69536557,62.81700861,73.71236222,82.4849939,57.65188569,93.61042691,61.21407362,7,1.462751797,0,6.768322838,6.926612586,0,0,0,5,3,4,0,0,3,0,0,Cybersecurity Analyst
65.84170264,50.96069552,72.38349118,71.46080441,99.77493032,73.01674687,55.5081163,72.19219595,84.60743192,7,5.556510518,2,7.534756595,1.223256297,1,0,3,5,2,1,3,0,1,0,0,Cybersecurity Analyst
95.17115214,68.58364094,71.4347362,57.84064068,63.74785614,63.62405466,99.29995,89.62889539,87.25055089,9,3.435279514,1,9.15308332,1.432818317,0,1,0,4,5,3,4,1,1,1,0,Cybersecurity Analyst
98.4943457,56.16091301,71.94591063,90.79359371,76.33871686,93.6650639,72.0001549,63.3867389,70.80424332,9,7.514037832,3,2.790049847,9.85577038,0,0,1,2,3,1,1,0,0,0,1,Cybersecurity Analyst
88.78773411,69.86895588,70.04738101,76.71163377,95.59309787,89.46008798,51.63483825,85.05252375,93.60346027,9,7.806563951,3,8.246771469,1.451767877,1,1,1,2,1,3,4,1,3,1,0,Cybersecurity Analyst
56.20667288,91.03084115,74.4506671,95.06487412,73.90214572,89.36423986,88.006811,84.39335805,50.27137315,7,9.540545869,1,8.580251279,1.391327635,1,0,0,5,3,4,3,0,3,0,1,Cybersecurity Analyst
89.25485659,94.73214989,99.06014979,94.98876838,66.41030244,52.06767547,59.40812551,92.61510813,79.50054255,5,5.542439248,4,9.272368191,7.566242993,0,0,3,5,5,2,4,1,1,0,1,Cybersecurity Analyst
96.16655727,52.94212267,96.43701769,76.22213347,76.38515483,95.9840489,86.49743156,66.63459644,50.30538281,6,9.119902279,1,1.154529079,5.462755019,0,0,5,0,4,0,2,0,2,1,1,Cybersecurity Analyst
65.83141132,74.58797796,94.20196468,74.1801564,95.4289048,92.41814152,64.46758092,82.33856619,50.62901879,7,5.598905165,2,4.087618897,5.51034231,1,1,2,0,4,3,3,0,2,0,0,Cybersecurity Analyst
88.49468447,55.89836059,98.21382481,94.37299715,62.64531463,98.56690008,66.72232161,63.40292387,50.95231467,4,5.85192232,4,7.381959199,8.340175899,1,0,4,1,5,0,1,0,1,1,1,Cybersecurity Analyst
50.02175149,54.3843876,58.89130397,77.51581922,76.39428564,92.17931987,59.15164793,84.54021701,69.70947412,6,1.98719953,3,4.072624423,5.884564308,0,0,2,0,3,2,1,0,0,1,1,Data Analyst
52.43335073,95.49978048,55.84399505,78.78618017,82.31681507,89.00335158,80.99939772,72.80593867,53.27953048,8,4.797680755,0,7.459693484,1.683229914,1,1,4,2,3,3,2,1,2,0,0,Data Analyst
89.06846329,84.77903013,81.75283532,67.80102714,55.07166642,68.30772585,88.15485873,77.54945089,64.05420864,4,8.276585835,2,5.728847531,9.360694716,0,0,5,2,2,4,3,1,1,0,1,Data Analyst
61.05463565,77.22652154,64.83697686,75.06896124,81.75449016,82.62116601,72.94939202,67.80132422,76.79159756,10,2.842170199,0,1.440678122,6.219260677,0,1,3,0,4,2,4,0,0,0,1,Data Analyst
90.21543786,67.59349965,54.74917452,72.75808718,74.37792491,54.98318065,79.30433495,95.58255191,98.44496746,9,8.223694218,3,1.896406512,3.582700615,0,1,5,0,5,2,0,1,0,1,1,Data Analyst
93.30101406,89.75993436,79.97607823,74.50676184,94.21120644,71.27358904,57.63303832,66.15828172,74.63562649,6,9.690117004,2,6.18971785,6.92289236,0,0,1,4,1,4,0,1,3,0,0,Data Analyst
54.52233976,52.71730888,78.22860645,78.50718365,66.43659454,78.37408828,86.52062886,96.5850197,60.86625846,4,8.241092763,4,6.758983528,4.218577978,1,1,5,3,5,0,4,1,2,0,0,Data Analyst
98.64218634,85.02465922,93.76161775,64.03639799,97.74176403,94.31884076,83.06797604,67.35671857,57.16965223,10,2.382663071,4,2.709484232,7.656798359,1,0,2,0,2,0,4,1,0,0,0,Data Analyst
96.78301682,72.79723537,50.60367665,84.22226227,64.2744367,58.21004033,93.60181843,83.29026288,71.22518141,9,6.16539078,1,3.61097925,4.820507914,1,0,4,0,5,2,2,0,2,1,0,Data Analyst
69.62629526,88.31280275,81.44556114,95.02306542,56.68686354,61.175209,71.27895765,61.85854752,71.9857471,10,3.066042227,0,1.163746468,8.578930714,1,0,2,3,1,4,1,0,2,0,1,Data Analyst
57.33574744,78.03189068,74.40844508,58.49087762,69.35560001,56.58487513,55.61919086,56.35769751,70.96549472,5,3.216982243,5,6.349675745,9.48881961,1,0,1,5,4,4,4,1,3,1,0,Data Analyst
54.6806295,64.42796397,82.5667989,60.083384,91.9385713,72.8350307,75.7935813,54.73310332,67.10778526,9,3.570268258,5,5.509828265,4.742398073,1,1,1,4,3,0,4,1,3,0,1,Data Analyst
87.77505236,81.26012773,69.32226326,76.99974114,96.60955982,69.56499026,80.76795127,61.77912771,88.28321644,5,1.454173793,1,4.411056588,5.980624136,1,1,2,3,2,2,3,0,1,1,0,Data Analyst
56.50102794,82.88046428,60.60428675,81.1552514,55.96803206,70.96841817,70.05092883,74.58926378,50.56241683,7,9.986842474,5,4.155327404,2.567844382,0,1,2,1,1,4,2,0,3,0,1,Data Analyst
76.50389712,77.61229239,88.13890835,67.64708027,95.10843043,82.66188472,91.78700552,71.92913705,84.0345745,7,4.416803151,5,8.282600602,5.147093952,0,1,0,2,3,2,2,0,3,1,0,Data Analyst
54.31300787,84.17579204,62.57349355,50.01085831,90.89800153,74.03954669,75.12962284,77.99010051,67.81732292,8,7.722759442,2,2.644429562,4.816497703,0,0,4,4,0,2,2,0,2,1,0,Data Analyst
80.99576014,93.156515,80.33789749,77.64184023,58.60930337,87.35828215,53.05783763,60.53394423,75.716243,9,5.426759982,5,5.054760983,2.530496903,1,0,1,3,3,2,0,0,3,0,0,Data Analyst
61.113842,78.96740561,70.69255522,69.67218939,61.86474958,56.01243208,98.62756833,59.3977454,50.74613481,9,5.612794584,5,7.652051172,8.363818556,0,1,1,1,0,3,3,0,0,0,1,Data Analyst
79.83301136,98.96963719,84.45122685,95.64686903,88.70175145,75.3957492,76.39150362,64.1158385,80.83158441,8,9.835948366,3,3.587389526,7.969546163,1,1,3,2,2,3,1,0,2,0,1,Data Analyst
73.9683502,72.89839847,84.22391373,88.44539188,74.75843319,69.5372583,57.90151387,86.02964026,91.20277348,4,5.712744744,5,9.346544799,5.350677569,1,0,5,0,0,3,3,1,0,0,1,Data Analyst
84.47569093,96.88043485,61.20244334,62.09585425,56.82489525,82.13092003,62.89884408,89.98687067,98.43838778,9,1.550256894,5,8.259437605,8.168913218,1,1,0,5,0,3,3,1,3,0,1,Data Analyst
51.95633984,68.99804665,61.83892033,83.71503041,57.97805553,75.12059525,84.19188492,72.23838649,85.68563833,4,1.65656596,2,5.056229537,2.534291635,0,1,2,5,2,3,1,0,3,1,0,Data Analyst
66.3436704,99.31190856,70.27412093,50.84507604,93.36282028,52.59385572,55.21184427,60.94515421,50.77887867,8,9.931010307,2,8.145329242,2.313611888,0,0,2,5,0,0,1,0,0,0,1,Data Analyst
91.25094284,76.17317588,57.2846218,71.9602255,79.38133372,50.21076511,55.39027415,67.98156343,62.82306267,6,6.352616608,5,2.077208589,1.608777028,1,0,3,3,0,2,4,1,2,0,1,Data Analyst
91.85415284,88.10641676,95.25674426,64.38301381,65.67077405,60.72667026,76.80670171,97.97626032,74.1380347,10,5.253693013,2,6.173617209,8.168649951,0,0,4,5,2,4,2,0,0,1,0,Data Analyst
91.67268816,60.94217717,71.79788489,53.21311135,58.44053338,76.05884069,58.63334787,61.19735922,87.92273523,4,9.752869302,0,4.015695343,6.498603847,1,1,3,4,5,3,2,1,1,1,1,Data Analyst
75.85767522,92.62964781,71.45314962,92.16091534,87.97319107,84.28186968,95.08843316,91.08555943,95.74207518,5,6.821503226,3,5.498416098,8.649755296,0,0,1,5,4,3,4,1,0,0,1,Data Analyst
69.89542594,92.79584265,66.74197369,63.85096957,86.78077806,64.91491896,71.40434066,89.83410294,88.043753,5,7.840105745,2,1.767252463,3.486151284,0,0,0,5,1,0,4,1,2,0,0,Data Analyst
51.98359111,96.06018865,75.10447022,58.50385931,89.4846592,95.43391119,93.0136883,80.61362544,58.07757748,8,9.262785937,1,1.227847352,9.445996077,0,0,1,4,4,1,0,1,0,0,1,Data Analyst
52.71092771,82.22490556,77.12433889,94.4475037,66.18097578,67.98560651,76.60164047,78.80279778,86.9681225,6,9.034770724,1,2.544330075,2.191818713,0,1,5,4,5,1,1,1,1,0,1,Data Analyst
68.14852448,69.94699226,94.18770324,99.66685532,92.14337975,51.53683641,71.99385742,87.1144622,83.8198606,4,6.245828369,5,3.869225158,4.273351796,1,1,1,4,3,1,4,0,3,1,0,Data Analyst
53.72855037,88.62985386,66.06899217,91.81850259,57.57982989,62.16311581,79.34727907,56.37142182,53.38935175,4,7.705608123,2,8.226028519,2.447251926,0,1,3,2,2,3,4,1,3,0,1,Data Analyst
66.49252115,81.34165629,88.2595419,93.52683195,94.43423652,55.10186274,69.06390338,76.54059806,69.6172844,4,5.490225061,4,8.302569473,1.181820608,1,1,5,1,0,2,3,0,3,1,1,Data Analyst
98.81209008,95.80205572,80.41214579,54.75522145,64.99710882,55.50521561,70.6822219,61.2895239,78.26037316,10,1.795562493,5,1.772197043,7.410713234,0,1,1,2,3,3,2,0,1,1,1,Data Analyst
90.16838718,92.08690116,95.08355797,92.87648077,51.89126516,77.26820312,53.04669586,75.41442181,70.53112614,5,2.183352168,0,1.012432061,9.245044094,0,0,1,2,3,2,4,0,0,1,0,Data Analyst
92.33030871,86.62916423,54.04934606,75.36915671,52.26856525,61.86387288,83.91094399,63.81884207,97.56970721,5,7.754476197,5,9.999937958,5.757977698,1,0,2,3,5,0,1,0,1,1,1,Data Analyst
93.74323103,71.6761131,51.36288813,80.29067386,78.8953961,52.98569805,66.2449679,51.42545346,78.38615575,5,4.092136496,0,2.208383274,7.039467977,0,1,0,2,0,3,3,0,2,0,0,Data Analyst
85.1053052,89.47886947,87.58656594,69.41087519,58.50920428,89.5191532,66.40523882,50.99378411,93.94690585,9,8.545658489,0,9.850824123,9.956765471,1,0,1,2,2,0,0,0,0,1,0,Data Analyst
50.74985344,99.30245675,85.66824436,95.04791372,97.98804735,92.98996153,99.56399538,97.87269957,73.35768644,5,2.771503644,3,6.371205958,5.617032471,0,1,2,2,1,3,2,0,1,0,0,Data Analyst
92.38483553,79.92555156,80.61508609,86.2882113,78.86413153,91.97765286,97.1108749,92.96771363,99.80662882,9,7.473831046,5,6.995904215,1.106893814,1,0,3,0,0,1,1,1,2,0,1,Data Analyst
80.31465123,68.41714248,68.56020301,83.73079138,80.6640424,52.85894709,89.68778715,69.86596854,68.97901399,8,7.160322023,5,4.368834636,6.229302265,0,1,1,4,4,4,0,0,3,1,0,Data Analyst
73.54276738,78.36490149,63.26469799,85.37900802,80.11489861,91.83038689,92.72946343,99.80082506,78.06716742,5,8.069628513,0,2.203217477,2.694078118,1,1,3,3,0,4,0,1,1,1,1,Data Analyst
61.1704792,68.99648953,56.51173356,81.46057144,97.56068947,88.16888766,81.68770267,86.51931451,60.99278805,5,8.476851465,5,2.404030393,1.310641271,0,1,5,3,0,1,3,0,0,0,1,Data Analyst
95.42215757,68.90110821,52.60728505,69.34712684,82.13601175,59.80033365,63.78946909,67.14582412,52.62063798,9,8.899033334,1,6.596728209,6.422105991,1,1,4,2,5,1,0,1,2,1,0,Data Analyst
76.41165221,98.29980328,76.86419343,62.55535532,87.78065343,86.85189802,81.81817784,93.65631732,53.80637677,6,1.869621914,2,9.446197537,3.026776041,1,0,4,4,4,4,3,0,3,1,1,Data Analyst
50.40839727,94.82322045,89.53262282,87.72943686,64.75606768,78.93153025,69.70386781,62.92713904,69.81923666,9,3.891819249,3,1.717779171,5.285427624,1,0,2,2,4,0,3,1,3,1,1,Data Analyst
91.19961609,87.6141884,96.11387342,80.945619,80.51453472,50.77932412,94.86126656,70.09758331,59.27492893,7,8.952107807,0,6.557972458,4.06751672,1,0,4,4,1,0,2,0,3,0,1,Data Analyst
94.48855996,85.72304251,82.32863886,99.68363896,52.93298349,88.65804282,83.85552041,91.69703191,72.68818376,7,1.898170784,3,6.762240231,3.051144304,1,1,2,2,4,1,4,1,0,1,1,Data Analyst
92.02705317,76.89941927,66.19490981,72.33861389,84.6159814,66.47256744,59.39546791,61.94359051,93.59269477,6,4.801594941,3,9.617100449,4.330672776,0,1,3,0,2,0,2,0,3,1,0,Data Analyst
67.24363602,81.55076401,96.7551325,99.76044696,93.90800607,93.51491868,54.26325385,65.43866076,69.06893,6,8.346806588,2,3.873742799,3.414540599,1,0,3,4,0,4,0,0,2,0,1,Data Analyst
58.35020165,75.8291484,65.0416317,72.22327732,67.66024223,75.62828196,79.73428387,93.88759075,95.62886455,9,8.840953903,3,4.13458192,7.428914266,0,1,0,2,4,1,3,1,2,0,0,Software Engineer
80.38040156,64.5739593,84.75702064,93.01813361,60.10902358,95.55615057,65.66535428,55.16148527,52.47184329,5,5.748628731,2,5.679829496,3.474699273,1,1,5,1,5,3,2,0,3,0,0,Software Engineer
59.82513525,66.51377839,59.2244018,50.0748008,58.24878829,80.42895596,89.11986088,55.44780155,93.25470648,9,4.132471674,2,7.634612686,3.766675933,1,0,4,1,0,1,0,0,0,1,0,Software Engineer
50.67999838,53.4585902,80.05607398,97.34142162,74.98054234,98.58668327,92.38951682,66.69754591,75.717291,5,4.494666261,3,5.057100704,2.127723813,1,0,0,4,3,4,4,1,0,1,1,Software Engineer
91.52388053,79.70410566,99.64434466,52.96113381,50.22489246,50.91529465,64.04721063,74.13669327,99.37928855,9,2.475854834,1,1.620541477,4.592267639,0,0,1,2,4,1,2,1,0,1,1,Software Engineer
82.81416475,91.93587816,92.91319793,51.76078207,80.93064463,51.61938978,91.64923116,78.91653523,96.09574888,8,3.892451955,3,1.483755155,6.02641721,0,1,0,5,5,0,0,0,3,0,0,Software Engineer
73.83395077,71.32160173,88.69385245,88.04686814,51.75278136,97.48630278,91.78087297,91.10909131,77.12348769,9,7.471582698,4,5.135012177,3.930200641,0,1,0,0,4,2,1,1,0,0,1,Software Engineer
68.59974968,69.42239236,99.96390066,85.55598306,51.15314468,55.94110028,72.85155757,83.77305801,55.64768104,5,1.160431869,1,1.289896728,4.408787029,0,1,1,3,3,1,1,0,2,1,1,Software Engineer
95.8373339,94.57491367,64.67921877,70.57536086,92.27733536,90.34091534,93.8592016,85.13658342,73.76389729,4,8.008344377,4,7.359138421,1.771576512,0,0,3,2,5,3,2,0,3,1,0,Software Engineer
94.78264966,87.90680596,74.90328333,55.95951452,54.55354018,99.57313939,63.90675944,99.12408874,70.97284305,7,4.018818604,5,5.602679007,7.4897855,0,1,4,5,4,3,1,0,2,0,0,Software Engineer
67.06301451,91.74503289,61.53036535,76.91862084,64.33144844,84.79533633,73.81876392,68.01754247,77.39406843,4,3.554418998,5,5.424190254,7.386543907,1,1,0,3,3,4,1,1,1,1,1,Software Engineer
50.15108993,80.65667072,83.21451073,80.73902678,74.80597277,84.67451562,63.75459641,87.73784018,62.43759435,9,8.987982507,2,5.709328051,8.392955646,1,0,4,4,2,3,4,1,0,1,1,Software Engineer
92.63870639,66.39380858,57.46821948,69.77916126,83.35269084,82.99004432,79.03658027,66.24644266,97.35902299,6,2.919190115,4,1.483737503,6.390373498,1,0,0,4,2,4,1,1,1,0,0,Software Engineer
56.73903544,93.99889322,83.10857434,85.30022764,54.80891011,50.39373892,84.74762943,99.1509464,63.91385735,10,9.306039782,3,5.081415412,7.902696562,1,1,4,1,3,4,0,0,1,0,1,Software Engineer
62.31564938,50.53191374,85.00797562,58.84831378,80.24213668,60.93618626,66.22387754,55.3156244,57.87743765,7,6.699599369,4,3.542479187,9.792094084,1,0,3,4,5,0,0,1,0,0,0,Software Engineer
50.45496071,51.1469924,88.72052506,95.78111832,97.90709158,80.45144678,57.29101354,93.69151792,97.85259625,4,8.25309845,1,3.637059844,9.251746454,1,1,5,1,1,0,1,0,1,1,0,Software Engineer
55.84121072,90.51001103,54.87373501,93.31163303,71.66156732,55.58285968,96.93171069,57.26524004,95.11510892,5,3.957604828,5,5.649281539,3.388083647,0,0,2,5,3,3,3,0,1,1,0,Software Engineer
64.75715247,70.13390291,65.25401045,92.70412556,93.47282195,54.98710833,72.91159081,65.51136701,91.75593836,10,8.337655143,0,7.775586462,4.507246319,0,0,4,4,1,1,1,0,0,0,1,Software Engineer
74.06611449,86.0346845,57.21720031,97.39436685,77.92799431,76.6363357,79.91534312,99.30163126,71.54847525,7,5.185222588,2,4.021125284,2.34967991,0,1,1,4,5,0,0,1,1,0,0,Software Engineer
59.74143331,89.57777046,57.16323156,85.60882778,51.35521619,74.90640912,92.16250068,63.15678598,50.59663309,9,8.268479769,3,6.686248035,4.975793795,1,0,2,3,3,2,0,1,1,1,1,Software Engineer
52.93703127,54.24933607,97.65444708,83.4026937,96.22286197,59.08822672,70.45717247,56.16733485,59.24818806,8,3.181657316,5,2.921679848,8.826063665,0,0,0,2,4,0,1,0,0,0,1,Software Engineer
90.61887062,65.56819867,87.57364646,70.93490625,53.17388256,82.87785969,88.38164945,89.01493386,89.81360498,4,5.072216705,0,1.701952487,7.767353061,1,0,1,1,3,0,2,1,1,0,1,Software Engineer
86.4392688,61.84629494,89.15802503,89.09801478,99.18718488,91.90329276,84.05383839,64.13698942,86.01707769,6,5.495929539,1,2.921408789,2.813267384,0,0,5,2,1,3,0,1,1,1,0,Software Engineer
66.23490041,71.2388003,65.63904221,88.78135538,50.01045307,61.21296592,78.71229532,79.85121632,67.74893187,8,6.360787051,5,5.704518548,7.637916918,1,1,3,5,4,2,0,0,2,1,0,Software Engineer
65.06357269,77.09458702,64.11204359,83.88744577,60.08023032,88.68689858,65.41847265,88.78554911,72.65350304,4,7.082674289,2,2.738695061,3.618595988,1,0,3,3,4,4,4,1,2,1,0,Software Engineer
76.27876559,99.67464573,50.70810872,96.36660093,73.07367597,90.97015192,79.50803412,82.02763938,96.2238021,8,1.4098151,3,5.417970722,1.008796291,1,1,5,1,4,1,1,0,2,1,0,Software Engineer
85.16066805,86.18002408,53.6067962,69.17677975,99.48965151,77.25284701,84.92875008,86.2577858,64.70280797,10,1.404741718,3,8.434192159,8.573350164,1,1,4,5,2,4,2,0,3,1,1,Software Engineer
91.37728672,73.56382975,72.2457717,84.94731822,56.58409721,87.36872023,55.0944779,90.31295166,98.72586709,4,1.201686427,2,8.629457328,2.815089916,0,1,5,0,0,4,4,1,1,1,1,Software Engineer
66.76507072,50.63142247,63.26354396,88.60605031,68.97786115,71.38382969,53.09436562,76.91543503,97.73937925,8,4.830418989,1,6.935276989,3.848302026,1,1,0,3,0,3,3,1,3,0,0,Software Engineer
98.92307406,57.37553907,67.54688934,95.85598426,86.35882742,74.26906547,83.11143359,90.99594929,66.42464881,7,9.727840874,1,5.246764935,3.875727592,0,0,0,0,4,0,4,1,1,0,0,Software Engineer
50.91759961,73.92883072,64.43611918,52.25466867,80.91744847,94.04329217,63.36045127,83.57376825,78.60183675,10,7.588902675,5,9.465651362,8.042692118,0,0,3,0,2,2,0,1,0,0,0,Software Engineer
99.80924125,60.02303322,51.7183078,98.54243871,80.16876493,90.43227598,71.81639377,60.80135274,56.04770416,5,5.001399111,0,4.074261855,2.851977968,0,0,1,3,4,4,1,1,0,0,1,Software Engineer
81.32110614,77.59725575,52.06612482,93.84656814,93.42450896,94.45901797,58.74064097,68.63344882,59.78584749,10,2.138876864,4,3.883833367,2.770682427,0,0,1,5,4,1,1,1,0,1,1,Software Engineer
83.37270263,62.43041214,99.68614042,53.19843528,56.21123146,85.63042527,84.07271581,66.96410012,67.05123932,10,8.999037167,1,8.255404763,3.570551184,1,1,0,3,4,0,3,1,3,0,0,Software Engineer
83.47601491,77.58121104,98.95031761,97.57954692,93.52924952,85.72063797,70.56021992,76.55494193,86.03533162,4,2.126394223,4,2.039747595,3.996228329,1,0,4,5,0,0,4,1,1,0,0,Software Engineer
73.10721466,91.24008225,59.44768153,69.50234355,98.55002557,62.4227814,79.78600273,96.9989527,65.55371532,9,5.557224434,0,6.66585726,4.499708733,1,1,1,1,1,0,0,0,3,1,1,Software Engineer
60.81298033,96.413339,63.27284094,82.26613352,66.02118215,99.31237445,57.05053579,68.61902384,64.2922667,6,3.147278204,1,4.132829594,6.000101542,1,1,5,5,5,0,1,1,2,1,0,Software Engineer
51.71684553,88.37477146,77.1957814,76.89597476,95.98415252,64.52292228,70.2823475,50.96233456,56.83224309,5,8.854410219,4,9.236382702,9.652591447,1,0,4,2,4,1,2,1,1,1,1,Software Engineer
